project_type,discovery_path,remediation_actions,repair_lag_days,clean_body_len
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,1,17700
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,717
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,989
Traditional,Official_Advisory,Config_Hardening,0,849
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,15,3269
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Defensive_Doc,1,8717
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,48,903
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6381
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,18520
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8945
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,6869
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,1,18585
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,1,18678
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,18716
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,17700
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,1,7696
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2911
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,0,685
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,1,6630
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,1,8405
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,1,18520
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1550
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,20482
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,1,18585
Traditional,Silent_Commit,Config_Hardening,8,771
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3562
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,0,376
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,18678
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,2,14854
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1313
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,110,1949
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,18716
Traditional,Silent_Commit,Standard_Fix,0,70
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,17700
Traditional,Silent_Commit,Standard_Fix,0,77
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2287
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,5,2497
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6334
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,5860
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1204
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,8241
AI-Agent,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,433
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,487
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,1202
Traditional,Official_Advisory,Config_Hardening|Defensive_Doc,0,6887
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,1061
AI-Agent,Silent_Commit,Config_Hardening,0,2204
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,833
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,4027
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,1033
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,3387
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1053
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1344
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,4403
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,3,2122
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,5,7000
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1126
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,1,660
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1348
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1504
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6283
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,7,907
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,5320
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,31462
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,8,967
Traditional,Silent_Commit,Config_Hardening,9,2186
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1227
Traditional,Silent_Commit,Config_Hardening,2,2104
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,13,1670
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,8,1718
Traditional,Silent_Commit,Config_Hardening,0,2140
Traditional,Silent_Commit,Config_Hardening,0,2183
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,19,992
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8628
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,4,1047
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,7541
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,22,947
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1070
Traditional,Silent_Commit,Semantic_Alignment,0,738
AI-Agent,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,846
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,1022
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1117
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,4,1218
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3080
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,962
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1063
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,4,1288
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,948
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2394
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,13,1550
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,948
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,6,1168
Traditional,Community_Report,Config_Hardening|Defensive_Doc,0,2464
AI-Agent,Silent_Commit,Config_Hardening,0,2177
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,20,842
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,3098
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1180
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,981
Traditional,Community_Report,Config_Hardening|Defensive_Doc,0,2460
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1394
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,919
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,2928
Traditional,Silent_Commit,Config_Hardening,12,2101
Traditional,Silent_Commit,Config_Hardening,0,1950
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1556
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,6,891
Traditional,Silent_Commit,Defensive_Doc,0,668
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2109
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,1338
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,48,970
Traditional,Community_Report,Config_Hardening|Defensive_Doc,0,2461
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,1290
Traditional,Silent_Commit,Config_Hardening,18,2102
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1554
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1466
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,8,1724
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,888
Traditional,Silent_Commit,Config_Hardening,14,2104
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,48,1041
Traditional,Internal_Audit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,8399
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4731
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,7307
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1154
Traditional,Silent_Commit,Standard_Fix,0,20
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2775
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,897
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,1324
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,16,2300
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,11,1060
Traditional,Silent_Commit,Config_Hardening,26,2542
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,19,1572
Traditional,Silent_Commit,Config_Hardening,0,2252
Traditional,Silent_Commit,Config_Hardening,33,2154
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,10,1131
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,10,762
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1196
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,35,1241
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,7,5990
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,10,1158
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2448
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,34,1156
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,2882
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,20,997
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,997
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,996
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,4,890
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,3308
Traditional,Silent_Commit,Config_Hardening,1,2102
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1193
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2196
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,7,1891
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1677
Traditional,Silent_Commit,Config_Hardening,4,2098
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,2,886
Traditional,Silent_Commit,Config_Hardening,0,2201
Traditional,Internal_Audit,Logic_Patching|Config_Hardening,0,1851
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,19778
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2026
Traditional,Silent_Commit,Config_Hardening,0,3083
Traditional,Internal_Audit,Logic_Patching|Defensive_Doc,0,3302
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,7211
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2219
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,977
Traditional,Silent_Commit,Defensive_Doc,0,1909
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,997
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3239
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,3646
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,16,1214
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,4,1680
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1474
Traditional,Silent_Commit,Config_Hardening,2,2340
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,933
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,734
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2200
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,2144
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,10773
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,662
Traditional,Silent_Commit,Defensive_Doc,0,2543
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,4663
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1623
Traditional,Silent_Commit,Config_Hardening,18,2681
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,14,1040
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,11976
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2390
Traditional,Silent_Commit,Defensive_Doc,0,610
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,20,1386
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,7,1752
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,14,1299
Traditional,Internal_Audit,Semantic_Alignment|Defensive_Doc,0,1064
Traditional,Silent_Commit,Config_Hardening,0,1170
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,1190
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,937
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,986
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,873
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1947
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,1096
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,104,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,4,3660
Traditional,Silent_Commit,Config_Hardening,4,2106
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,18,1251
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,876
Traditional,Silent_Commit,Config_Hardening,5,1623
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,10,1504
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,3,485
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2322
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1419
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,979
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1115
Traditional,Official_Advisory,Config_Hardening|Defensive_Doc,0,5159
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,3,864
Traditional,Silent_Commit,Defensive_Doc,0,0
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,5,837
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1116
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,125,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1290
Traditional,Community_Report,Logic_Patching|Config_Hardening|Defensive_Doc,0,7352
Traditional,Community_Report,Logic_Patching|Config_Hardening|Defensive_Doc,0,7353
Traditional,Silent_Commit,Config_Hardening,0,2103
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,4,1451
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,562
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,13,1436
Traditional,Community_Report,Logic_Patching|Config_Hardening|Defensive_Doc,0,7356
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,1157
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,8,1569
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1028
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,4,1073
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1296
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1577
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,134,1345
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,2,4085
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,598
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,16,936
Traditional,Silent_Commit,Config_Hardening,1,2404
